vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones,fecha_ingesta_estimada,hash_contenido,calidad_datos,requiere_revision
VERNA 2021,BANDEJA DELANTERA DERECHA,Bandeja,Derecha Delantera,DISPONIBLE,SANTIAGO,60000.0,50000.0,,,BANDEJA mal escrito (debería ser BANDEJA); Posición DERECHA detectada; Posición DELANTERA detectada,2025-11-13 02:14:41,2931925d8cee87a61c4a01fd9500f79a9290778e1f560e61eb3f2391f07e7f69,90,NO
VERNA 2021,BANDEJA DELANTERA IZQUIERDA,Bandeja,Izquierda Delantera,VENDIDO,SANTIAGO,60000.0,50000.0,,,BANDEJA mal escrito (debería ser BANDEJA); Posición IZQUIERDA detectada; Posición DELANTERA detectada,2025-10-14 02:14:41,85cd9e607bbfbd6198831db881c127f8f3ab901e1cace33f8ce78e1a351f01ce,90,NO
VERNA 2021,BIELETA 1,Bieleta 1,,DISPONIBLE,,10000.0,10000.0,,,Sin ubicación especificada,2025-11-13 02:14:41,1538b6924fb32f5d7a69daf9c9b3edeb3c63f275f133a8086ffb0c9c759e0845,90,NO
VERNA 2021,BISAGRAS PUERTA DELANTERA LH,Bisagras Puerta,Izquierda Delantera,DISPONIBLE,SANTIAGO,0,0,,SUPERIOR O INFERIOR,Posición LH detectada; Posición DELANTERA detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-11-13 02:14:41,f2ec7ed4b2b658fb188815adeee5b914690cc7af78702271a654271f3fd1af61,75,NO
VERNA 2021,BISAGRAS PUERTA DELANTERA RH,Bisagras Puerta,Derecha Delantera,DISPONIBLE,SANTIAGO,0,0,,SUPERIOR O INFERIOR,Posición RH detectada; Posición DELANTERA detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-11-13 02:14:41,c2d8acce1a870468a947a2c3203236060e5f892f57ee00558936d9a7fa08e969,75,NO
VERNA 2021,BISAGRAS PUERTA TRASERA LH,Bisagras Puerta,Izquierda Trasera,DISPONIBLE,SANTIAGO,0,0,,SUPERIOR O INFERIOR,Posición LH detectada; Posición TRASERA detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-11-13 02:14:41,64f0f788fd865236e1bfd2b947aeada81540a6a0e5153ee1da96bf6c3c8cefb8,75,NO
VERNA 2021,BISAGRAS PUERTA TRASERA RH,Bisagras Puerta,Derecha Trasera,DISPONIBLE,SANTIAGO,0,0,,SUPERIOR O INFERIOR,Posición RH detectada; Posición TRASERA detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-11-13 02:14:41,e237b0bea237a8b1d6fb32476f50c210299e4343e8fd71a4e490a64e469e316e,75,NO
VERNA 2021,BOBINA 1,Bobina 1,,DISPONIBLE,SANTIAGO,25000.0,20000.0,,,BOBINA mal escrito (debería ser BOBINA),2025-11-13 02:14:41,456fcd2ec6ce5b82ea6a3489576600a32fed6888c2da0f9da000e34dedb64d0a,90,NO
VERNA 2021,BOBINA 2,Bobina 2,,DISPONIBLE,SANTIAGO,25000.0,20000.0,,,BOBINA mal escrito (debería ser BOBINA),2025-11-13 02:14:41,09bfdf60eb55fd6b1fb63effb4bc91c6f2055e6a8296f37798bac7e28a2894cd,90,NO
VERNA 2021,BOBINA 3,Bobina 3,,DISPONIBLE,SANTIAGO,25000.0,20000.0,,,BOBINA mal escrito (debería ser BOBINA),2025-11-13 02:14:41,cc939eb374423623ffc6260f0d6261b091a3853f01f9bd6c9a32ba7c854bebe1,90,NO
VERNA 2021,BOBINA 4,Bobina 4,,DISPONIBLE,SANTIAGO,25000.0,20000.0,,,BOBINA mal escrito (debería ser BOBINA),2025-11-13 02:14:41,0637a40ec1c461f840ff1130186bb6ddc76917d7ba8400ee735fb1bcc28aa60c,90,NO
VERNA 2021,BOMBA DE AGUA,Bomba DE AGUA,,DISPONIBLE,,20000.0,20000.0,,,BOMBA mal escrito (debería ser BOMBA); Sin ubicación especificada,2025-11-13 02:14:41,0f89c660856cff18a11259bc272c8e1ac7e64a3804df88d8801da8a0ace4edf2,80,NO
VERNA 2021,BOMBA DE BENCINA,Bomba DE Bencina,,DISPONIBLE,SANTIAGO,10000.0,90000.0,,,BOMBA mal escrito (debería ser BOMBA),2025-11-13 02:14:41,ba78bc5ce93edd5ed455802e836e190ad37cbb4702f3f76e405d2c7c8564adf7,90,NO
VERNA 2021,BOMBA DE FRENO CON DEPÓSITO,Bomba DE Freno CON Depósito,,DISPONIBLE,SANTIAGO,60000.0,50000.0,,,FRENO mal escrito (debería ser FRENO); BOMBA mal escrito (debería ser BOMBA),2025-11-13 02:14:41,756302c044b3436f2b17d3391dc161711afbef436be173f3b3362e0089c77ca4,90,NO
VERNA 2021,BOMBA DE PEDAL DE EMBRAGUE,Bomba DE Pedal DE Embrague,,DISPONIBLE,SANTIAGO,0,0,,,BOMBA mal escrito (debería ser BOMBA); Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-11-13 02:14:41,331240dd0edeae75c637503ad37ad56c548e34f0ae81607b4394b2bb53226deb,65,SI
VERNA 2021,BOTÓN DE ALZAVIDRIOS TRASERO LH,Botón DE Alzavidrios,Izquierda Trasera,DISPONIBLE,SANTIAGO,0,0,,,Posición LH detectada; Posición TRASERO detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-11-13 02:14:41,2d7d313e483358418487d315b01c78d27774ab662d8835c519adfcc3b0b1a9a5,75,NO
VERNA 2021,BOTÓN DE ALZAVIDRIOS TRASERO RH,Botón DE Alzavidrios,Derecha Trasera,DISPONIBLE,SANTIAGO,0,0,,,Posición RH detectada; Posición TRASERO detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-11-13 02:14:41,89b5577410dcdb76a9c517374842c2c5d4e2468df3224b4b03fe3c253b9bb77c,75,NO
VERNA 2021,BOTONERA ALZAVIDRIOS DELANTERA LH,Botonera Alzavidrios,Izquierda Delantera,POR CONFIRMAR,,45000.0,40000.0,,,Posición LH detectada; Posición DELANTERA detectada; Sin ubicación especificada,2025-11-13 02:14:41,2278e2ec240e12ed9a4426295ced145d2c3079c8b53c011054bf03654f53542e,90,NO
VERNA 2021,BRAZO LIMPIAPARABRISAS LH,Brazo Limpiaparabrisass,Izquierda,DISPONIBLE,SANTIAGO,0,0,,,LIMPIAPARABRISA mal escrito (debería ser LIMPIAPARABRISAS); BRAZO mal escrito (debería ser BRAZO); Posición LH detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-11-13 02:14:41,68b36d841b8385cb9c6340a694bd2a036da1b46b7cf1b27cc87c844e058c9bba,65,SI
VERNA 2021,BRAZO LIMPIAPARABRISAS RH,Brazo Limpiaparabrisass,Derecha,DISPONIBLE,SANTIAGO,0,0,,,LIMPIAPARABRISA mal escrito (debería ser LIMPIAPARABRISAS); BRAZO mal escrito (debería ser BRAZO); Posición RH detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-11-13 02:14:41,701038d3ee73b368b5f8922157e224a62207480773d6c56743699b868c25f56a,65,SI
VERNA 2021,BRAZO LIMPIAPARABRISAS TRASERO (PORTALÓN),Brazo Limpiaparabrisass (Portalón),Trasera,DISPONIBLE,SANTIAGO,0,0,,,LIMPIAPARABRISA mal escrito (debería ser LIMPIAPARABRISAS); BRAZO mal escrito (debería ser BRAZO); Posición TRASERO detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-11-13 02:14:41,b7a872983a4ac1a9363964ce16ec7dc1af2376f3e6bc56c868a246b17f581037,65,SI
VERNA 2021,CAJA DE CAMBIOS,CAJA DE Cambios,,VENDIDO,SANTIAGO,260000.0,260000.0,,PRECIO ACTUALIZADO,,2025-10-14 02:14:41,44eee036e9f75e0813fadbad8daf8cac8b7534cd2597300bb4b9a2e3dfe8900f,100,NO
VERNA 2021,CAJETÍN,Cajetín,,DISPONIBLE,SANTIAGO,0,0,,,Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-11-13 02:14:41,83286fcc1934f4545dfeeebd996215994d2cf195cb0e0c46f527101bb6707700,75,NO
VERNA 2021,CALIPER DELANTERO LH,Caliper,Izquierda Delantera,DISPONIBLE,SANTIAGO,85000.0,80000.0,,,Posición LH detectada; Posición DELANTERO detectada,2025-11-13 02:14:41,0c0d4969e434e44c2103c170f2ec5725873db744d2b4c0343a430c2f413d65f5,100,NO
VERNA 2021,CALIPER DELANTERO RH,Caliper,Derecha Delantera,DISPONIBLE,SANTIAGO,85000.0,80000.0,,,Posición RH detectada; Posición DELANTERO detectada,2025-11-13 02:14:41,22e7d67da28f04ad9721ea88fd1f2d5e6dea65f1fbc8a7dbd2be054e77aac86e,100,NO
VERNA 2021,CALIPER TRASERO LH,Caliper,Izquierda Trasera,DISPONIBLE,SANTIAGO,75000.0,70000.0,,,Posición LH detectada; Posición TRASERO detectada,2025-11-13 02:14:41,d8f0eb7b8a4635f50c4f5e3ec454e7f211b71cbc3836f6f2c934dbe2ebfb9922,100,NO
VERNA 2021,CALIPER TRASERO RH,Caliper,Derecha Trasera,DISPONIBLE,SANTIAGO,75000.0,70000.0,,,Posición RH detectada; Posición TRASERO detectada,2025-11-13 02:14:41,3f175bbbbf954b03f32737aac718410c7401ffd82b10a79793717ac5b02a1d71,100,NO
VERNA 2021,CÁMARA DE RETROCESO,Cámara DE Retroceso,,DISPONIBLE,,25000.0,20000.0,,,Sin ubicación especificada,2025-11-13 02:14:41,e18086c773a7a51f34566f0cd256fa5d76059978c8328eba076462efdd9a1fbd,90,NO
VERNA 2021,CANERÍAS DE AIRE,Canerías DE AIRE,,DISPONIBLE,SANTIAGO,60000.0,50000.0,,,AIRE mal escrito (debería ser AIRE),2025-11-13 02:14:41,8a4cc1c82e0f69f0f1178b9e39410af45daaf5567be368b72bd9027f5f47cbf9,90,NO
VERNA 2021,CAPOT,CAPÓ,,NO DISPONIBLE,,0,0,,,CAPOT mal escrito (debería ser CAPÓ); CAPO mal escrito (debería ser CAPÓ); Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio; Sin ubicación especificada,2025-11-13 02:14:41,3dc8d03b6ead5f5e95056105365da707c07a0f81dd2673ff5b39b1bcf9cb9231,65,SI
VERNA 2021,CATALÍTICO,Catalítico,,VENDIDO,SANTIAGO,55000.0,50000.0,,,,2025-10-14 02:14:41,5f7f55cde7a2b1f829c37713848eac6409a11e2dbd371570ab4768f70c738440,100,NO
VERNA 2021,CHAPA CAPOT,Chapa CAPÓ,,DISPONIBLE,SANTIAGO,35000.0,30000.0,,,CAPOT mal escrito (debería ser CAPÓ); CAPO mal escrito (debería ser CAPÓ),2025-11-13 02:14:41,f159ec26951e9cd45b14506262cedab042ca1a4ec4cc4e0d3650f8ca2ccef48f,90,NO
VERNA 2021,CHAPA MALETA,Chapa Maleta,,DISPONIBLE,SANTIAGO,35000.0,30000.0,,,,2025-11-13 02:14:41,b5200b57396ef1a8fd2b4a23c43449eadf6263847914a61a33b1335a5f34c873,100,NO
VERNA 2021,CHAPA PUERTA DELANTERA RH,Chapa Puerta,Derecha Delantera,DISPONIBLE,SANTIAGO,45000.0,40000.0,,,Posición RH detectada; Posición DELANTERA detectada,2025-11-13 02:14:41,aa2f91de7a82075a261a2a2d705367993fc1b8dcc30261842318bd329331113d,100,NO
VERNA 2021,CINTA DE AIRBAG,Cinta DE Airbag,,DISPONIBLE,SANTIAGO,35000.0,30000.0,,REVISAR SI ESTA BUENA,,2025-11-13 02:14:41,602bb4951a8505e8d88823536e38db022953d9e96a0ec7331d827f1fffbfbfc9,100,NO
VERNA 2021,CINTURÓN DELANTERO RH,Cinturón,Derecha Delantera,DISPONIBLE,SANTIAGO,0,0,,REVISAR SI ESTÁ BLOQUEADO,Posición RH detectada; Posición DELANTERO detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-11-13 02:14:41,0ebca2def7e9186a428000cdb7bdc67505410c11ee273489a1adb54ee44566e7,75,NO
VERNA 2021,COLUMNA DE DIRECCION ELECTRONICA,Columna DE Dirección Electrónicoa,,VENDIDO,SANTIAGO,150000.0,140000.0,,,DIRECCION mal escrito (debería ser DIRECCIÓN); ELECTRONIC mal escrito (debería ser ELECTRÓNICO),2025-10-14 02:14:41,d14ec2d623d0df7d3061d1805a0b877c0b1869c9eb5c4c6590a2389e0cc90dfb,90,NO
VERNA 2021,COLUMNA DE DIRECCIÓN INFERIOR,Columna DE Dirección,Inferior,VENDIDO,SANTIAGO,0,0,,,Posición INFERIOR detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-14 02:14:41,a0d89ea3b27f85f3ad3aa2c95f9d86e5839236c43ca046c96654f59b4a7adf22,85,NO
VERNA 2021,COLUMNA DE DIRECCIÓN SUPERIOR,Columna DE Dirección,Superior,NO DISPONIBLE,SANTIAGO,0,0,,,Posición SUPERIOR detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-11-13 02:14:41,f5d3d565fa88a95cf885535ebec7fd9c21d7213a661febebd6b2f6dbee55c85d,85,NO
VERNA 2021,COMPRESOR AIRE,Compresor AIRE,,DISPONIBLE,SANTIAGO,90000.0,80000.0,,,COMPRESOR mal escrito (debería ser COMPRESOR); AIRE mal escrito (debería ser AIRE),2025-11-13 02:14:41,feb994584ba4f106cc8287d915e1d3e20a044fdb8f15c232b6ff28d00588618c,90,NO
VERNA 2021,CORTE COLA,Corte COLA,,VENDIDO,SANTIAGO,160000.0,150000.0,,,,2025-10-14 02:14:41,bb75cbe2064884d3cb590008ed17c0e51171be6a6199f7ae94efa8f2464a2f5d,100,NO
VERNA 2021,CREMALLERA ALZAVIDRIO TRASERA RH,Cremallera Alzavidrio,Derecha Trasera,DISPONIBLE,SANTIAGO,45000.0,40000.0,,,CREMALLERA mal escrito (debería ser CREMALLERA); Posición RH detectada; Posición TRASERA detectada,2025-11-13 02:14:41,7c7d95c32e019ccf97d149321529123492b347caed0a3c78fe872d0c9ed5fa1a,90,NO
VERNA 2021,CREMALLERA DE ALZAVIDRIO DELANTERA LH,Cremallera DE Alzavidrio,Izquierda Delantera,DISPONIBLE,SANTIAGO,45000.0,40000.0,,,CREMALLERA mal escrito (debería ser CREMALLERA); Posición LH detectada; Posición DELANTERA detectada,2025-11-13 02:14:41,8295d192426c7f85db012acd0e60c91025cebfebc64d044460a74e13482ea312,90,NO
VERNA 2021,CREMALLERA DE ALZAVIDRIO TRASERA LH,Cremallera DE Alzavidrio,Izquierda Trasera,DISPONIBLE,SANTIAGO,45000.0,40000.0,,,CREMALLERA mal escrito (debería ser CREMALLERA); Posición LH detectada; Posición TRASERA detectada,2025-11-13 02:14:41,178484732448b0019660882dcb07bdb11132cbea04e579afed3d14a5b8da714f,90,NO
VERNA 2021,CREMALLERA DE DIRECCIÓN,Cremallera DE Dirección,,DISPONIBLE,SANTIAGO,45000.0,40000.0,,,CREMALLERA mal escrito (debería ser CREMALLERA),2025-11-13 02:14:41,58239177950f71150ba468ca30cb1c5951ccaa381f7f0b7f763f44c5d90a14c7,90,NO
VERNA 2021,CUBRE RUEDA DE REPUESTO,Cubre Rueda DE Repuesto,,DISPONIBLE,REQUINOA,30000.0,25000.0,,,,2025-11-13 02:14:41,cd590eb5c65a67f4c0699f8e158bda95cb76154a23dc6df2bfc6e9de0557ce97,100,NO
VERNA 2021,CUERPO DE ACELERACION,Cuerpo DE Aceleracion,,VENDIDO,SANTIAGO,150000.0,140000.0,,,,2025-10-14 02:14:41,4fbf366cc887963eac08701ec908e43cbb8c92662ac360716b73bbd5704a6b92,100,NO
VERNA 2021,CUNA,CUNA,,VENDIDO,SANTIAGO,83300.0,70000.0,,,,2025-10-14 02:14:41,d9e33ef878199487cc807053512e3a9991edad9d00d47d6cc662adb41abd4df4,100,NO
VERNA 2021,DEPÓSITO DE LIMPIAPARABRISAS,Depósito DE Limpiaparabrisass,,NO DISPONIBLE,SANTIAGO,0,0,,MALO,LIMPIAPARABRISA mal escrito (debería ser LIMPIAPARABRISAS); Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-11-13 02:14:41,cdf7ccd03247b396957f337fecd5e8564017fd1726d9e95fae6f6214c732d0f9,75,NO
VERNA 2021,DISCO DE FRENO DELANTERO LH,Disco DE Freno,Izquierda Delantera,DISPONIBLE,SANTIAGO,25000.0,20000.0,,,FRENO mal escrito (debería ser FRENO); DISCO mal escrito (debería ser DISCO); Posición LH detectada; Posición DELANTERO detectada,2025-11-13 02:14:41,106b4a37602bd7ffc12d1d2da71e23226b21944c6ae2adea98d7d3a2a326bc74,90,NO
VERNA 2021,DISCO DE FRENO DELANTERO RH,Disco DE Freno,Derecha Delantera,DISPONIBLE,SANTIAGO,25000.0,20000.0,,,FRENO mal escrito (debería ser FRENO); DISCO mal escrito (debería ser DISCO); Posición RH detectada; Posición DELANTERO detectada,2025-11-13 02:14:41,9af574b7384763840555d0c105fb2011b52af2e1a193f2b0882cbc5ce389d796,90,NO
VERNA 2021,DISCO DE FRENO TRASERO LH,Disco DE Freno,Izquierda Trasera,DISPONIBLE,SANTIAGO,20000.0,15000.0,,,FRENO mal escrito (debería ser FRENO); DISCO mal escrito (debería ser DISCO); Posición LH detectada; Posición TRASERO detectada,2025-11-13 02:14:41,c03b6c0059f69df06ade03bd9f1b2a4e80c1e4b7c6e8409c645b3ca740910ee0,90,NO
VERNA 2021,DISCO DE FRENO TRASERO RH,Disco DE Freno,Derecha Trasera,DISPONIBLE,SANTIAGO,20000.0,15000.0,,,FRENO mal escrito (debería ser FRENO); DISCO mal escrito (debería ser DISCO); Posición RH detectada; Posición TRASERO detectada,2025-11-13 02:14:41,35d2ec3a2f084625240637e7c4968f1bc7cafbff90704e28c8de38ffa6d01810,90,NO
VERNA 2021,ECU,ECU,,DISPONIBLE,SANTIAGO,160000.0,150000.0,,,ECU mal escrito (debería ser ECU),2025-11-13 02:14:41,9250ea19b46af22dd1c07a5cb9bedb3418998b5599c9882986251ae3383fbe7a,90,NO
VERNA 2021,EJE PALIER DERECHO,EJE Palier,Derecha,VENDIDO,,100000.0,90000.0,,,Posición DERECHO detectada; Sin ubicación especificada,2025-10-14 02:14:41,3a51b5daf3f0f256f9d97d20334a02c4a883dd248b4a33b83550e0ddb2fd031a,90,NO
VERNA 2021,EJE PALIER IZQUIERDO,EJE Palier,Izquierda,DISPONIBLE,SANTIAGO,90000.0,80000.0,,,Posición IZQUIERDO detectada,2025-11-13 02:14:41,1357ecda36a5d951dd5a659834a82e0ff207f1c7b8783a9d834eeb17913fd9ec,100,NO
VERNA 2021,EJE TRASERO SOLO,EJE SOLO,Trasera,VENDIDO,,160000.0,150000.0,,,Posición TRASERO detectada; Sin ubicación especificada,2025-10-14 02:14:41,ddcdf9f136731404c9b24954a7a8489df86d1284274dda397494a25a3d8570bc,90,NO
VERNA 2021,ELECTROVENTILADOR,Electroventilador,,NO DISPONIBLE,N/A,0,0,,,Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-11-13 02:14:41,d498de09a25990d19270f439bd0b86061493d98debb473825205e85603de0d0a,85,NO
VERNA 2021,ENCENDEDOR DE CIGARROS,Encendedor DE Cigarros,,DISPONIBLE,SANTIAGO,15000.0,10000.0,,,,2025-11-13 02:14:41,91ec1df0eeac2662acbd485ddc2947ab77cb7b07d55b0f4f78cdaa61b2e54554,100,NO
VERNA 2021,ESPEJO CENTRAL,Espejo,Central,DISPONIBLE,SANTIAGO,0,0,,,Posición CENTRAL detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-11-13 02:14:41,724362faf4eafbccfec092471dd24d2b6cbdcd6da92943b2f5b1c1cb16571077,75,NO
VERNA 2021,ESPEJO DERECHO,Espejo,Derecha,VENDIDO,SANTIAGO,55000.0,50000.0,,,Posición DERECHO detectada,2025-10-14 02:14:41,7044267a55936fa093d90536a8adcf93617bda6b7c9fcfbdd79f5f3701222f91,100,NO
VERNA 2021,ESPEJO IZQUIERDO,Espejo,Izquierda,NO DISPONIBLE,SANTIAGO,0,0,,,Posición IZQUIERDO detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-11-13 02:14:41,2b140f346de849bcc8b50d196291d6db32f6fa153352c63fe56dd642a5d9ee76,85,NO
VERNA 2021,ESPIRAL TRASERO LH,Espiral,Izquierda Trasera,DISPONIBLE,,25000.0,20000.0,,,Posición LH detectada; Posición TRASERO detectada; Sin ubicación especificada,2025-11-13 02:14:41,be2960c880e03b0bb294f90453e612b5cb55476f1085fbbdb6c392e829ec44e3,90,NO
VERNA 2021,ESPIRAL TRASERO RH,Espiral,Derecha Trasera,DISPONIBLE,,25000.0,20000.0,,,Posición RH detectada; Posición TRASERO detectada; Sin ubicación especificada,2025-11-13 02:14:41,d9224e4cfb4f93b351d75a3fb62286bde4d5b142949247c2f3aafc80ff3705fd,90,NO
VERNA 2021,FOCO TRASERO DERECHO,FOCO,Derecha Trasera,VENDIDO,SANTIAGO,45000.0,40000.0,,,Posición DERECHO detectada; Posición TRASERO detectada,2025-10-14 02:14:41,bd8b22c692b999a6ed1efbecb2c905d823480480b91d59b7a665e128f6fbafa1,100,NO
VERNA 2021,FOCO TRASERO IZQUIERDO,FOCO,Izquierda Trasera,VENDIDO,SANTIAGO,60000.0,50000.0,,,Posición IZQUIERDO detectada; Posición TRASERO detectada,2025-10-14 02:14:41,cf5f826be786fb3b675b58a91b97b333587f12ac53a6a423a19126f9479b52b6,100,NO
VERNA 2021,FRONTAL SUPERIOR,,Superior Frontal,NO DISPONIBLE,SANTIAGO,60000.0,50000.0,,,Posición SUPERIOR detectada; Posición FRONTAL detectada,2025-11-13 02:14:41,55cc703db8aefa135f1ed9822b420e023c9a19d8a8cbb6b6a51c85c18b6d6e23,70,NO
VERNA 2021,FUNDA DE PARACHOQUE DELANTERO,Funda DE Parachoques,Delantera,NO DISPONIBLE,N/A,0,0,,,PARACHOQUE mal escrito (debería ser PARACHOQUES); Posición DELANTERO detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-11-13 02:14:41,b041589b78732599ab3416c652e03edade42e789c00c46500ad4e3dad0a73839,75,NO
VERNA 2021,FUNDA DE PARACHOQUE TRASERO,Funda DE Parachoques,Trasera,DISPONIBLE,SANTIAGO,50000.0,40000.0,,DETALLE,PARACHOQUE mal escrito (debería ser PARACHOQUES); Posición TRASERO detectada,2025-11-13 02:14:41,8541d3e840a9a928d01662b3f03c9455d737f732d86bf9f5b8dc74d335d3d384,90,NO
VERNA 2021,GOMA CONTORNO DE MALETA,GOMA Contorno DE Maleta,,DISPONIBLE,SANTIAGO,0,0,,,Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-11-13 02:14:41,7115952e7485b0f7075327130c274870963bf2a9295712c2bf14302fd31fd8c9,75,NO
VERNA 2021,GOMA CONTORNO DE PUERTA TRASERO LH,GOMA Contorno DE Puerta,Izquierda Trasera,DISPONIBLE,SANTIAGO,0,0,,,Posición LH detectada; Posición TRASERO detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-11-13 02:14:41,61ce0fd745fd8928bb66d9ca4c057046ee4f6f93e0db7f65765793992100926a,75,NO
VERNA 2021,GOMA CONTORNO DE PUERTA TRASERO RH,GOMA Contorno DE Puerta,Derecha Trasera,DISPONIBLE,SANTIAGO,0,0,,,Posición RH detectada; Posición TRASERO detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-11-13 02:14:41,b0550fd33529bd5383e2c1a95601b2728af1b29ba2d05dfd92ede66df89bab66,75,NO
VERNA 2021,GUANTERA,Guantera,,VENDIDO,SANTIAGO,25000.0,20000.0,,,,2025-10-14 02:14:41,30cd7546a85de4eadc86b2fdaf0e312c312bb19a8c2f179383b051610137ea8c,100,NO
VERNA 2021,GUARDAFANGO DELANTERO LH,Guardafango,Izquierda Delantera,NO DISPONIBLE,SANTIAGO,0,0,,,Posición LH detectada; Posición DELANTERO detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-11-13 02:14:41,a301b396ff26ab60d8e5e136f58e417682e2959a955fd2310c195e3cdc417efc,85,NO
