vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones,fecha_ingesta_estimada,hash_contenido,calidad_datos,requiere_revision
ECOSPORT 2019,BIELETA,Bieleta,,DISPONIBLE,,10000.0,10000.0,,,Sin ubicación especificada,2025-07-26 02:14:41,fbc2f1715a7a267466e78362cacef0b4452112c517aa45b7d715e71918cb19ef,90,NO
ECOSPORT 2019,BISEL RADIO Y CONTROL DE AIRE,Bisel Radio Y Control DE AIRE,,DISPONIBLE,SANTIAGO,25000.0,20000.0,,ESCRITO ASÍ EN INVENTARIO,AIRE mal escrito (debería ser AIRE); CONTROL mal escrito (debería ser CONTROL),2025-07-26 02:14:41,e20be3689d2f0140f452d57e43f1fac78f50ec99fec6f316fc65ea4c8e6e9878,90,NO
ECOSPORT 2019,BOMBA DE BENCINA,Bomba DE Bencina,,VENDIDO,SANTIAGO,55000.0,50000.0,,,BOMBA mal escrito (debería ser BOMBA),2025-06-26 02:14:41,1d530e0a666f60084108087a16ba890499af5bc2453e432e4755abe4a54226bc,90,NO
ECOSPORT 2019,BUTACA DERECHA,Butaca,Derecha,DISPONIBLE,,50000.0,50000.0,,,Posición DERECHA detectada; Sin ubicación especificada,2025-07-26 02:14:41,7f21b1cabf93ba39cd0bf44f2491e883128e7a51d1f81627765fe94a21a2fe89,90,NO
ECOSPORT 2019,BUTACA IZQUIERDA,Butaca,Izquierda,DISPONIBLE,,50000.0,50000.0,,,Posición IZQUIERDA detectada; Sin ubicación especificada,2025-07-26 02:14:41,b00d1876fa73580469d109d5528fb9385dce744223d6d8f15f791c906c1078cd,90,NO
ECOSPORT 2019,CALIPER DELANTERO LH,Caliper,Izquierda Delantera,DISPONIBLE,SANTIAGO,45000.0,40000.0,,,Posición LH detectada; Posición DELANTERO detectada,2025-07-26 02:14:41,446d52f3257eea0e7bbdd74cde33b761b72b7de61f7ab2a508b01a143624461c,100,NO
ECOSPORT 2019,CALIPER DELANTERO RH,Caliper,Derecha Delantera,DISPONIBLE,SANTIAGO,45000.0,40000.0,,,Posición RH detectada; Posición DELANTERO detectada,2025-07-26 02:14:41,2551da6f2b95c711d408bc640f86e1387ce02385daa64919bc7cd6e52cea81fd,100,NO
ECOSPORT 2019,CHAPA CAPOT,Chapa CAPÓ,,DISPONIBLE,,25000.0,20000.0,,,CAPOT mal escrito (debería ser CAPÓ); CAPO mal escrito (debería ser CAPÓ); Sin ubicación especificada,2025-07-26 02:14:41,22237720e22ecce5cf445ce4b7dd8e2db215f6a1ea53429f5a450b747a0821cb,80,NO
ECOSPORT 2019,CLIMATIZADOR,Climatizador,,DISPONIBLE,,50000.0,45000.0,,,Sin ubicación especificada,2025-07-26 02:14:41,50b4751dc00fcd7c88203eb49261dbdcef666af3eb78e00cdf388aa442b16bac,90,NO
ECOSPORT 2019,CODO DE AIRE,CODO DE AIRE,,DISPONIBLE,,25000.0,20000.0,,,AIRE mal escrito (debería ser AIRE); Sin ubicación especificada,2025-07-26 02:14:41,1c1ccefcf0464f8705bd53e4c89e2bc323a88dcddde363cc429d2af43b5651f0,80,NO
ECOSPORT 2019,COFIA,Cofia,,DISPONIBLE,,35000.0,30000.0,,,Sin ubicación especificada,2025-07-26 02:14:41,fd18b8a1572ff45b3671ce09e8e4a56fce42463114172f8ffb8469d545e0ef22,90,NO
ECOSPORT 2019,COLUMNA DE DIRECCIÓN ELECTRÓNICO,Columna DE Dirección Electrónico,,DISPONIBLE,,95000.0,90000.0,,,Sin ubicación especificada,2025-07-26 02:14:41,fa4e085000efc64634cd8eb72ae0daf3cd371f56b21549a5ad9c880848815311,90,NO
ECOSPORT 2019,CORNER CUBRE ZÓCALO INFERIOR DERECHO,Corner Cubre Zócalo,Derecha Inferior,DISPONIBLE,,15000.0,15000.0,,,Posición DERECHO detectada; Posición INFERIOR detectada; Sin ubicación especificada,2025-07-26 02:14:41,13bb57ea791927341b364d9d1791bd57552de1b9b75840e5d7b8145636879f15,90,NO
ECOSPORT 2019,CORNER CUBRE ZÓCALO INFERIOR IZQUIERDO,Corner Cubre Zócalo,Izquierda Inferior,DISPONIBLE,,15000.0,15000.0,,,Posición IZQUIERDO detectada; Posición INFERIOR detectada; Sin ubicación especificada,2025-07-26 02:14:41,cbf3f788ae597c6f7dcaf57751c29871071f1cba2adc64dfc2b6f6bbc6e5acd4,90,NO
ECOSPORT 2019,CREMALLERA DE ALZAVIDRIO DELANTERA LH,Cremallera DE Alzavidrio,Izquierda Delantera,DISPONIBLE,SANTIAGO,50000.0,40000.0,,,CREMALLERA mal escrito (debería ser CREMALLERA); Posición LH detectada; Posición DELANTERA detectada,2025-07-26 02:14:41,bc667fbca8b8198147a8d643740d51f8da0e54782937bed6e9d2a238048dcecb,90,NO
ECOSPORT 2019,CREMALLERA DE ALZAVIDRIO DELANTERA RH,Cremallera DE Alzavidrio,Derecha Delantera,DISPONIBLE,SANTIAGO,50000.0,40000.0,,,CREMALLERA mal escrito (debería ser CREMALLERA); Posición RH detectada; Posición DELANTERA detectada,2025-07-26 02:14:41,039faee4655b13c1c303bb705ee76118873721dd25fd7f4dc3ba8742cc170def,90,NO
ECOSPORT 2019,CREMALLERA DE ALZAVIDRIO TRASERA LH,Cremallera DE Alzavidrio,Izquierda Trasera,DISPONIBLE,SANTIAGO,50000.0,40000.0,,,CREMALLERA mal escrito (debería ser CREMALLERA); Posición LH detectada; Posición TRASERA detectada,2025-07-26 02:14:41,a87e3e1a1b72372b1a1dc7beb0e048cb4079f0197a4691896771f2d4887db007,90,NO
ECOSPORT 2019,CREMALLERA DE ALZAVIDRIO TRASERA RH,Cremallera DE Alzavidrio,Derecha Trasera,DISPONIBLE,SANTIAGO,50000.0,40000.0,,,CREMALLERA mal escrito (debería ser CREMALLERA); Posición RH detectada; Posición TRASERA detectada,2025-07-26 02:14:41,c33a99de14ac4611c6e99b46ced1a01e6015bcddb4ce22f09bbf33103548e4cb,90,NO
ECOSPORT 2019,CUBRE ZÓCALO IZQUIERDO,Cubre Zócalo,Izquierda,DISPONIBLE,SANTIAGO,50000.0,45000.0,,,Posición IZQUIERDO detectada,2025-07-26 02:14:41,8ffcf879cb7c5d292892e156f0c66645791a36dee32243a3aaffd33796a9e366,100,NO
ECOSPORT 2019,CUERPO DE ACELERACIÓN,Cuerpo DE Aceleración,,VENDIDO,SANTIAGO,65000.0,60000.0,,,,2025-06-26 02:14:41,f23a43dc6a0eb1f42bb8b824407ed24734672f07a423e5e138654f15780277a1,100,NO
ECOSPORT 2019,DEPÓSITO AGUA,Depósito AGUA,,VENDIDO,,25000.0,20000.0,,,Sin ubicación especificada,2025-06-26 02:14:41,46bc30f14d80d6fba60c98cb622e89fba49f21f94441bc5b253d56c15bd83e32,90,NO
ECOSPORT 2019,DEPÓSITO DE LÍQUIDO DE FRENO MÁS BOMBA,Depósito DE Líquido DE Freno MÁS Bomba,,DISPONIBLE,SANTIAGO,50000.0,45000.0,,,FRENO mal escrito (debería ser FRENO); BOMBA mal escrito (debería ser BOMBA),2025-07-26 02:14:41,d1d09b00b8c5cf01ecc6fd67b1e07e0dc9ccfc12f38328ffeb330b6ec66c06d0,90,NO
ECOSPORT 2019,DEPÓSITO LIMPIAPARABRISAS,Depósito Limpiaparabrisass,,DISPONIBLE,SANTIAGO,30000.0,25000.0,,,LIMPIAPARABRISA mal escrito (debería ser LIMPIAPARABRISAS),2025-07-26 02:14:41,b4c1b70ab5d4baa0c6d11f0d98b8cd93d621f4caedafbc05fa5be2d898b92153,90,NO
ECOSPORT 2019,DISCO DE FRENO,Disco DE Freno,,DISPONIBLE,SANTIAGO,25000.0,20000.0,,,FRENO mal escrito (debería ser FRENO); DISCO mal escrito (debería ser DISCO),2025-07-26 02:14:41,0a9274e36c13175e4ced5651e2e44d0aaf9902881da283e466be7419654882a7,90,NO
ECOSPORT 2019,EMBELLECEDOR SINÓPTICO,Embellecedor Sinóptico,,DISPONIBLE,,10000.0,10000.0,,,Sin ubicación especificada,2025-07-26 02:14:41,e29662ae8e7855f48e188d46802ddbe82dd42de2842786fa242d264356a2a885,90,NO
ECOSPORT 2019,EMBELLECEDOR TRIÁNGULO PUERTA TRESERA IZQUIERDA,Embellecedor Triángulo Puerta Tresera,Izquierda,DISPONIBLE,,5000.0,5000.0,,,Posición IZQUIERDA detectada; Sin ubicación especificada,2025-07-26 02:14:41,8f5f6e2dbca30db83015799a9fe4e15a9d3802d79d034c6c5818e083b5da0b49,90,NO
ECOSPORT 2019,ESPEJO LH,Espejo,Izquierda,VENDIDO,SANTIAGO,25000.0,20000.0,,,Posición LH detectada,2025-06-26 02:14:41,c9317432be8c05e64a6dadb837cddfee82ddf424f3683cdd7b11d13e1a01cc78,100,NO
ECOSPORT 2019,ESPEJO RH,Espejo,Derecha,VENDIDO,SANTIAGO,25000.0,20000.0,,,Posición RH detectada,2025-06-26 02:14:41,57d1bf37792171256dce73328a78a79cbc62770c8bafd9b3d44065222e7f0c4c,100,NO
ECOSPORT 2019,ESPIRALES C/U,Espirales C/U,,DISPONIBLE,,10000.0,10000.0,,,Sin ubicación especificada,2025-07-26 02:14:41,2c193de32e5d77f4b33c8368ee0307da775ed34ab949f242581cf6e326aa042e,90,NO
ECOSPORT 2019,FOCO INTERIOR LUZ TECHO CENTRAL,FOCO Interior LUZ Techo,Central,DISPONIBLE,SANTIAGO,15000.0,10000.0,,,Posición CENTRAL detectada,2025-07-26 02:14:41,ef50a58bbefdd4505725da792b4381abfb0b01154238b78c57c8c58dd80e5c21,100,NO
ECOSPORT 2019,FOCO INTERIOR LUZ TECHO DELANTERA,FOCO Interior LUZ Techo,Delantera,DISPONIBLE,SANTIAGO,25000.0,20000.0,,,Posición DELANTERA detectada,2025-07-26 02:14:41,d764d206871c62b5421eb1c85be759caf6d6e0504bde774a64ebd8a75c3012ff,100,NO
ECOSPORT 2019,GANCHO PARA TIRAR,Gancho PARA Tirar,,DISPONIBLE,,10000.0,10000.0,,,Sin ubicación especificada,2025-07-26 02:14:41,48d50001cf9c0968d1070f6da9ff24eaa250c2b9386dceeb5308f3c7c1f65f7a,90,NO
ECOSPORT 2019,GUARDAFANGO TRASERO DERECHO,Guardafango,Derecha Trasera,DISPONIBLE,,20000.0,15000.0,,,Posición DERECHO detectada; Posición TRASERO detectada; Sin ubicación especificada,2025-07-26 02:14:41,edb6419c21ead1d37d6e40910d952fba9c03ee732e89201d9cebdc67ab729e28,90,NO
ECOSPORT 2019,GUARDAFANGO TRASERO IZQUIERDO,Guardafango,Izquierda Trasera,DISPONIBLE,,20000.0,15000.0,,,Posición IZQUIERDO detectada; Posición TRASERO detectada; Sin ubicación especificada,2025-07-26 02:14:41,1d04fa735b5eeda06f11b5432eab510d142fdf9f2c24daf4c0967ba6917b7d6c,90,NO
ECOSPORT 2019,LLANTA 1,Llanta 1,,VENDIDO,SANTIAGO,80000.0,75000.0,,,LLANTA mal escrito (debería ser LLANTA),2025-06-26 02:14:41,705b6163b2a8126b4f6282efb5122bc940b07a91ef4d937e4033c178df630874,90,NO
ECOSPORT 2019,LLANTA 2,Llanta 2,,VENDIDO,SANTIAGO,80000.0,75000.0,,,LLANTA mal escrito (debería ser LLANTA),2025-06-26 02:14:41,4fe1867c329207529067cd285b7b411c9ce9c6c9317a66dc08907894c9768a97,90,NO
ECOSPORT 2019,LLANTA 3,Llanta 3,,VENDIDO,SANTIAGO,80000.0,75000.0,,,LLANTA mal escrito (debería ser LLANTA),2025-06-26 02:14:41,7cea1f317f81db9224a3421ba368d34744ef1454afd79adccbad6bfe62699acd,90,NO
ECOSPORT 2019,LLANTA 4,Llanta 4,,VENDIDO,SANTIAGO,80000.0,75000.0,,,LLANTA mal escrito (debería ser LLANTA),2025-06-26 02:14:41,7af8bee08ea08bdff94010303ace42bd2b8e9c8f45d94ce7d075fc9c54da899f,90,NO
ECOSPORT 2019,LLANTA Y RUEDA DE REPUESTO,Llanta Y Rueda DE Repuesto,,DISPONIBLE,SANTIAGO,35000.0,30000.0,,,LLANTA mal escrito (debería ser LLANTA),2025-07-26 02:14:41,541d0e28a86e96916e321968aa805560316fa3d910bd453dbbdeb5e460ba9858,90,NO
ECOSPORT 2019,LUZ INTERIOR,LUZ Interior,,DISPONIBLE,SANTIAGO,20000.0,15000.0,,,,2025-07-26 02:14:41,742940335a7d8dcd09bdfeebed40be5559f4f3c85b15f3c98f602408387cc15d,100,NO
ECOSPORT 2019,MANGUERA RADIADOR DE AGUA X3 C/U,Mangueras Radiador DE AGUA X3 C/U,,DISPONIBLE,,15000.0,15000.0,,,MANGUERA mal escrito (debería ser MANGUERAS); RADIADOR mal escrito (debería ser RADIADOR); X3 indica múltiples piezas; Sin ubicación especificada,2025-07-26 02:14:41,4a789f68ab55014d1300c966c8f572a8e6514c06b788483842f413cacd37791f,80,NO
ECOSPORT 2019,MANILLA EXTERIOR TRASERA RH,Manilla Exterior,Derecha Trasera,VENDIDO,SANTIAGO,20000.0,20000.0,,,Posición RH detectada; Posición TRASERA detectada,2025-06-26 02:14:41,b3058a3031bc4a68eaac33106b172bcd0a39d515284dfb8aaba77be9a1190356,100,NO
ECOSPORT 2019,MANILLA INTERIOR PUERTA DELANTERA LH,Manilla Interior Puerta,Izquierda Delantera,DISPONIBLE,SANTIAGO,15000.0,10000.0,,,Posición LH detectada; Posición DELANTERA detectada,2025-07-26 02:14:41,c317f09fa04f67386dc9b2262482d60ee368a3ce679565b86847605641da5079,100,NO
ECOSPORT 2019,MANILLA INTERIOR PUERTA TRASERA LH,Manilla Interior Puerta,Izquierda Trasera,DISPONIBLE,SANTIAGO,15000.0,10000.0,,,Posición LH detectada; Posición TRASERA detectada,2025-07-26 02:14:41,a4c33e8d006ef2595443d41b936bd5edd98d080b26d4e645e2483f777ee2b2ab,100,NO
ECOSPORT 2019,MANILLA INTERIOR PUERTA TRASERA RH,Manilla Interior Puerta,Derecha Trasera,DISPONIBLE,SANTIAGO,15000.0,10000.0,,,Posición RH detectada; Posición TRASERA detectada,2025-07-26 02:14:41,ad2aa3676033bbdf829847817cb8e8fa0aff32ff4d350935ddcb86262603af57,100,NO
ECOSPORT 2019,MÉNSULA TRASERA RH,Ménsula,Derecha Trasera,DISPONIBLE,SANTIAGO,15000.0,10000.0,,,Posición RH detectada; Posición TRASERA detectada,2025-07-26 02:14:41,887f8265df764ab533fec81fe85a49d0c67d0ea0c80e51f20fca7e625f992073,100,NO
ECOSPORT 2019,MÓDULO ABS,Módulo ABS,,VENDIDO,,45000.0,40000.0,,,Sin ubicación especificada,2025-06-26 02:14:41,ab0ca541d2f38d9b5a42ca3b0d9429b1321cc2620f6a90e229e44eeea007cfe7,90,NO
ECOSPORT 2019,MOLDURA PUERTA DELANTERA IZQUIERDA,Moldura Puerta,Izquierda Delantera,DISPONIBLE,SANTIAGO,20000.0,20000.0,,,Posición IZQUIERDA detectada; Posición DELANTERA detectada,2025-07-26 02:14:41,2a221d05275bb109f739a376863f13a963d55d43a0a9d93b87b39a6ec2cc46d2,100,NO
ECOSPORT 2019,MOLDURA PUERTA TRASERA IZQUIERDA,Moldura Puerta,Izquierda Trasera,POR CONFIRMAR,,20000.0,20000.0,,,Posición IZQUIERDA detectada; Posición TRASERA detectada; Sin ubicación especificada,2025-07-26 02:14:41,c1bef147feca331274ae0ee3c3054a8fa4c97e9f0805c377853c445eeb964952,90,NO
ECOSPORT 2019,MUÑÓN IZQUIERDO,Muñón,Izquierda,DISPONIBLE,,55000.0,50000.0,,,Posición IZQUIERDO detectada; Sin ubicación especificada,2025-07-26 02:14:41,9f75d3180616750bd80457663f8d326ec0845ffa0e53d99b6f99b2e7290e48a9,90,NO
ECOSPORT 2019,PALANCA DE FRENO,Palanca DE Freno,,DISPONIBLE,,35000.0,30000.0,,,FRENO mal escrito (debería ser FRENO); Sin ubicación especificada,2025-07-26 02:14:41,0b6dc2b6fed56a200c006da5224049741fad87f22dea6fa6d55dc3d76d90e0e0,80,NO
ECOSPORT 2019,PARASOL RH,Parasol,Derecha,DISPONIBLE,SANTIAGO,20000.0,15000.0,,,Posición RH detectada,2025-07-26 02:14:41,9239deea2d48cd2454abb62107dae2c75951c8c3008628a07b42d0d27ee6e76a,100,NO
ECOSPORT 2019,PEDAL DE ACELERACIÓN,Pedal DE Aceleración,,DISPONIBLE,,50000.0,45000.0,,,Sin ubicación especificada,2025-07-26 02:14:41,30d1b975add4680f4dad047e55043ac27d8124ee25e5ddfaa401b31d12924693,90,NO
ECOSPORT 2019,PEDAL EMBRAGUE,Pedal Embrague,,DISPONIBLE,,55000.0,50000.0,,,Sin ubicación especificada,2025-07-26 02:14:41,310df32ffd39ecfd933c75c7ecc191a91adecd03f82eb943a66d34841464ffd6,90,NO
ECOSPORT 2019,PIOLA FRENO DE MANO,Piola Freno DE MANO,,DISPONIBLE,,15000.0,10000.0,,,FRENO mal escrito (debería ser FRENO); Sin ubicación especificada,2025-07-26 02:14:41,ef963647f4f509b5dd9b32f7a0d0ec774fae9d1ecea7281a92cce1bc3897461d,80,NO
ECOSPORT 2019,POMO Y FUNDA PALANCA DE CAMBIO,POMO Y Funda Palanca DE Cambio,,DISPONIBLE,SANTIAGO,20000.0,15000.0,,,,2025-07-26 02:14:41,00c3ea8236aebe398c171c71ceba05e3b3bbcac5b4c8b2da7c576ca24cd7ad45,100,NO
ECOSPORT 2019,RIEL DE INYECTORES,RIEL DE Inyectores,,VENDIDO,,60000.0,55000.0,,,INYECTOR mal escrito (debería ser INYECTOR); Sin ubicación especificada,2025-06-26 02:14:41,5ebc8978a376b58cc34a238f324c3f18625df3bf78b10bf4e81c5a3dbd1d4b92,80,NO
ECOSPORT 2019,SENSOR ABS,Sensor ABS,,DISPONIBLE,SANTIAGO,20000.0,15000.0,,,SENSOR mal escrito (debería ser SENSOR),2025-07-26 02:14:41,8e146211251a8442d961aaabb0590b62819bf9da6e7ddd3edf585e3b7b273c48,90,NO
ECOSPORT 2019,SENSOR DE GOLPE MOTOR,Sensor DE Golpe Motor,,DISPONIBLE,,15000.0,10000.0,,,SENSOR mal escrito (debería ser SENSOR); Sin ubicación especificada,2025-07-26 02:14:41,20e863a79ecb6512aba2c7bbe6ebd75010d8ff4a0a29e0cb2047fb6d22f89341,80,NO
ECOSPORT 2019,SENSOR EJE LEVA,Sensor EJE LEVA,,DISPONIBLE,,20000.0,15000.0,,,SENSOR mal escrito (debería ser SENSOR); Sin ubicación especificada,2025-07-26 02:14:41,f27b76cf5906aed40ad1ff3b6ec4ff7c88b76b5393d1730d117010d956dda001,80,NO
ECOSPORT 2019,TAPA DE BENCINA EXTERIOR,TAPA DE Bencina Exterior,,VENDIDO,SANTIAGO,15000.0,15000.0,,,,2025-06-26 02:14:41,7c8278441b26043bbc09cd4465b60dcd7647c0df22cec6f0c6a7286261889bd1,100,NO
ECOSPORT 2019,TAPA DISTRIBUCIÓN,TAPA Distribución,,VENDIDO,SANTIAGO,50000.0,45000.0,,,,2025-06-26 02:14:41,9c29bcba711f6d25735cf0adf790f7e89f4b7d042fe94d367b589e9132c538bc,100,NO
ECOSPORT 2019,TAPA GUANTERA,TAPA Guantera,,DISPONIBLE,,30000.0,25000.0,,,Sin ubicación especificada,2025-07-26 02:14:41,53fea44ea41b8ed714a2d7ed49b557d31d51a2edc5db55513f3014c7d36af1f4,90,NO
ECOSPORT 2019,TAPAS DE DISCO,Tapas DE Disco,,DISPONIBLE,,15000.0,10000.0,,,DISCO mal escrito (debería ser DISCO); Sin ubicación especificada,2025-07-26 02:14:41,cd149e601b87103516202a685c3bd2b807cfebab8d052ec3747284014b33c68d,80,NO
ECOSPORT 2019,TEJADILLO,Tejadillo,,DISPONIBLE,,35000.0,30000.0,,,Sin ubicación especificada,2025-07-26 02:14:41,ac049cfc462eb6d3bddf555f10805ce85ec717ef64974102f9b711f0ace7b7ae,90,NO
ECOSPORT 2019,TELECOMANDO COMPLETO,Telecomando Completo,,DISPONIBLE,SANTIAGO,80000.0,45000,,,Último precio contiene texto - revisar,2025-07-26 02:14:41,970b4ecfcb99f96484b2ed1e079da5f4d994b53c9741517f93c4df8fd15c0ea0,100,NO
ECOSPORT 2019,TIRANTE DE PUERTA TRASERA RH,Tirante DE Puerta,Derecha Trasera,DISPONIBLE,SANTIAGO,15000.0,10000.0,,,Posición RH detectada; Posición TRASERA detectada,2025-07-26 02:14:41,ce7a82d6831c2b0c03e96fa07e18c0274d64ae217f1468da6e0c82b7afc8a305,100,NO
ECOSPORT 2019,TITAMTE DE PUERTA DELANTERA RH,Titamte DE Puerta,Derecha Delantera,DISPONIBLE,SANTIAGO,15000.0,10000.0,,,Posición RH detectada; Posición DELANTERA detectada,2025-07-26 02:14:41,e187ce95d752c87d9bc5fa23bd8f874bdc62199ed428f8d8a9d00b4e41fd5702,100,NO
ECOSPORT 2019,VALVULA VVT,Válvula VVT,,DISPONIBLE,,30000.0,25000.0,,,VALVULA mal escrito (debería ser VÁLVULA); Sin ubicación especificada,2025-07-26 02:14:41,6931a79a80c6c8f14773aa657d7070e6c65ad0be470a07f17b656dec369dd9b5,80,NO
ECOSPORT 2019,VARILLA ACEITE,Varilla Aceite,,POR CONFIRMAR,,10000.0,10000.0,,no disponible,ACEITE mal escrito (debería ser ACEITE); Sin ubicación especificada,2025-07-26 02:14:41,c20199cc14cc744ba5549e24fc7302a4899e5b69b3fac52b998359fd9efcd0f1,80,NO
ECOSPORT 2019,VARILLA CAPOT,Varilla CAPÓ,,DISPONIBLE,SANTIAGO,15000.0,10000.0,,,CAPOT mal escrito (debería ser CAPÓ); CAPO mal escrito (debería ser CAPÓ),2025-07-26 02:14:41,3ffb660f4f19d40c816ee746a2635e5201e172ba40a2220883cab4973edccc61,90,NO
ECOSPORT 2019,VIDRIO PUERTA DELANTERA LH,Vidrio Puerta,Izquierda Delantera,DISPONIBLE,SANTIAGO,45000.0,40000.0,,,Posición LH detectada; Posición DELANTERA detectada,2025-07-26 02:14:41,00c4e27d733e8bbeaff78f82db80f8648faf1ff67acf78281c2a0eff5122a7ae,100,NO
ECOSPORT 2019,VIDRIO PUERTA DELANTERA RH,Vidrio Puerta,Derecha Delantera,POR CONFIRMAR,,45000.0,40000.0,,,Posición RH detectada; Posición DELANTERA detectada; Sin ubicación especificada,2025-07-26 02:14:41,7f92cdb7d68336ea252583e7c9f25e29ce476ea7587616ef489d0e43776009f3,90,NO
ECOSPORT 2019,VIDRIO PUERTA TRASERA LH,Vidrio Puerta,Izquierda Trasera,DISPONIBLE,SANTIAGO,40000.0,35000.0,,,Posición LH detectada; Posición TRASERA detectada,2025-07-26 02:14:41,38a676bc05239b5b57d04a8a46d06dcef6dee051d5107afdd9e9e939d52af2d3,100,NO
ECOSPORT 2019,VIDRIO PUERTA TRASERA RH,Vidrio Puerta,Derecha Trasera,VENDIDO,SANTIAGO,40000.0,35000.0,,,Posición RH detectada; Posición TRASERA detectada,2025-06-26 02:14:41,ef352508d85948dd0032010a09b7151a2f6b3ff6f64f8c45c89c584720ca0e67,100,NO
ECOSPORT 2019,VOLANTE,Volante,,DISPONIBLE,SANTIAGO,60000.0,55000.0,,,VOLANTE mal escrito (debería ser VOLANTE),2025-07-26 02:14:41,61cc3deea71ebac673a7a503544234f111d7b78cd76029c293d5bbe74c20524a,90,NO
