vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones,fecha_ingesta_estimada,hash_contenido,calidad_datos,requiere_revision
S3 2017,BOMBA DE BENCINA,Bomba DE Bencina,,DISPONIBLE,SANTIAGO,45000.0,40000.0,,,BOMBA mal escrito (debería ser BOMBA),2025-10-09 02:14:41,43116ff2280f124d999c95081473a2e228e58bc2aebcd740ad76a28b30689529,90,NO
S3 2017,BOMBA DE EMBRAGUE DE CAJA,Bomba DE Embrague DE CAJA,,DISPONIBLE,SANTIAGO,0,0,,,BOMBA mal escrito (debería ser BOMBA); Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-09 02:14:41,1c4ad51a4816c4d635356fde00b69daea4e151a756e9e994cc2d24e4d9644881,65,SI
S3 2017,BRAZO LIMPIAPARABRISAS LH,Brazo Limpiaparabrisass,Izquierda,DISPONIBLE,SANTIAGO,0,0,,,LIMPIAPARABRISA mal escrito (debería ser LIMPIAPARABRISAS); BRAZO mal escrito (debería ser BRAZO); Posición LH detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-09 02:14:41,af240a687032735ecbf6a544fd7eb538871b7ebd51e6674e623c8d99964a6c99,65,SI
S3 2017,BRAZO LIMPIAPARABRISAS RH,Brazo Limpiaparabrisass,Derecha,DISPONIBLE,SANTIAGO,0,0,,,LIMPIAPARABRISA mal escrito (debería ser LIMPIAPARABRISAS); BRAZO mal escrito (debería ser BRAZO); Posición RH detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-09 02:14:41,26f8d746b561b43f112b917d4bf2a88492a48a2757ca2a4b4610c37083457e8f,65,SI
S3 2017,CAJA,CAJA,,VENDIDO,SANTIAGO,400000.0,370000.0,,,,2025-09-09 02:14:41,151434bd1183e190995a3ca4d502d6a3f3e6d214b23ff353b2cb29ba0a9b9963,100,NO
S3 2017,CALIPER DELANTERO LH,Caliper,Izquierda Delantera,DISPONIBLE,SANTIAGO,35000.0,30000.0,,,Posición LH detectada; Posición DELANTERO detectada,2025-10-09 02:14:41,4d3c9a9c7322779d115143bed03751f26899789a7fcae94c07b846dca6f3b69d,100,NO
S3 2017,CALIPER DELANTERO RH,Caliper,Derecha Delantera,DISPONIBLE,SANTIAGO,35000.0,30000.0,,,Posición RH detectada; Posición DELANTERO detectada,2025-10-09 02:14:41,ec82a5255d307825d6769c0b6bc7fb128aa9d99e3d1a2e974e7f5096c629db50,100,NO
S3 2017,CATALÍTICO,Catalítico,,DISPONIBLE,SANTIAGO,0,0,,,Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-09 02:14:41,3bedc68936e417a769af410d5d665642bcb76e9af755253e42516263fd3980f8,75,NO
S3 2017,CHAPA PORTALÓN,Chapa Portalón,,DISPONIBLE,SANTIAGO,25000.0,20000.0,,,,2025-10-09 02:14:41,9cf0b6263ab261cdcb41110d6fd1281ca720b66669c03482554c1ef6044d9fc8,100,NO
S3 2017,CHAPA PUERTA DELANTERA LH,Chapa Puerta,Izquierda Delantera,VENDIDO,SANTIAGO,35000.0,35000.0,,,Posición LH detectada; Posición DELANTERA detectada,2025-09-09 02:14:41,8e2e262a6f7591a756618c2db7b87cbbcb470720c99eca91f077cef37157abf8,100,NO
S3 2017,CINTA DE AIRBAG,Cinta DE Airbag,,DISPONIBLE,SANTIAGO,25000.0,20000.0,,,,2025-10-09 02:14:41,ffd0ae4e8db9af6aa8ce6a09d97625613528ecaa74b51cbdb5cbdd7dd173d04c,100,NO
S3 2017,CINTURÓN DELANTERO RH,Cinturón,Derecha Delantera,VENDIDO,,0,0,,,Posición RH detectada; Posición DELANTERO detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio; Sin ubicación especificada,2025-09-09 02:14:41,67456bc1c0ab7cde42bb7158583371ac025f25292e2a7e21871f9e5d7644038f,75,NO
S3 2017,CINTURÓN TRASERO LH,Cinturón,Izquierda Trasera,DISPONIBLE,SANTIAGO,25000.0,20000.0,,,Posición LH detectada; Posición TRASERO detectada,2025-10-09 02:14:41,4393972974165261f0b94913293a8075cea0ea262626bf0a4cb4610192be9a38,100,NO
S3 2017,CINTURÓN TRASERO RH,Cinturón,Derecha Trasera,DISPONIBLE,SANTIAGO,25000.0,20000.0,,,Posición RH detectada; Posición TRASERO detectada,2025-10-09 02:14:41,3d413cab191102ad54164d316e900201679e3b91d5a7eb780e32ebddcbee230b,100,NO
S3 2017,COLUMNA DE DIRECCIÓN,Columna DE Dirección,,VENDIDO,SANTIAGO,150000.0,150000.0,,,,2025-09-09 02:14:41,daad7b369f5064f47af4f2f4cbb3d193cf2772db833695b383b4c89c2790fbdd,100,NO
S3 2017,COMPRESOR DE AIRE ACONDICIONADO,Compresor DE AIRE Acondicionado,,VENDIDO,SANTIAGO,120000.0,110000.0,,,COMPRESOR mal escrito (debería ser COMPRESOR); AIRE mal escrito (debería ser AIRE),2025-09-09 02:14:41,9074d9a15cfc322df6db75beb429c1f13035478ee03529d8220f41bedda7fd15,90,NO
S3 2017,CREMALLERA DE ALZAVIDRIO DELANTERA LH,Cremallera DE Alzavidrio,Izquierda Delantera,DISPONIBLE,,30000.0,25000.0,,,CREMALLERA mal escrito (debería ser CREMALLERA); Posición LH detectada; Posición DELANTERA detectada; Sin ubicación especificada,2025-10-09 02:14:41,624e605c83916b7cc161a89f5120b2e97d3ba993e9ce9d9a3276fbc98b2a0b8e,80,NO
S3 2017,CREMALLERA DE ALZAVIDRIO DELANTERA RH,Cremallera DE Alzavidrio,Derecha Delantera,DISPONIBLE,,30000.0,25000.0,,,CREMALLERA mal escrito (debería ser CREMALLERA); Posición RH detectada; Posición DELANTERA detectada; Sin ubicación especificada,2025-10-09 02:14:41,b714b117f672e6402beca3b45cdfef8949c2f02141841fbf14ea209ac9adb69b,80,NO
S3 2017,CREMALLERA DE ALZAVIDRIO TRASERA LH,Cremallera DE Alzavidrio,Izquierda Trasera,DISPONIBLE,,30000.0,25000.0,,,CREMALLERA mal escrito (debería ser CREMALLERA); Posición LH detectada; Posición TRASERA detectada; Sin ubicación especificada,2025-10-09 02:14:41,5df1c96091e15cfd9e50f6b2138134534a12063f71c9da7f56bf9acf782fbc73,80,NO
S3 2017,CREMALLERA DE DIRECCIÓN,Cremallera DE Dirección,,DISPONIBLE,SANTIAGO,120000.0,110000.0,,,CREMALLERA mal escrito (debería ser CREMALLERA),2025-10-09 02:14:41,4373b154c2f1c049c73d4580c095baae095b04977a74a30a3f7260d8cce034da,90,NO
S3 2017,CUBRE EQUIPAJE,Cubre Equipaje,,DISPONIBLE,SANTIAGO,25000.0,20000.0,,,,2025-10-09 02:14:41,c427c435ff2b3cb2c58be56c1cc8b56853cc845566c2ba9530f3cd381009a406,100,NO
S3 2017,CUBRE ZÓCALO,Cubre Zócalo,,DISPONIBLE,SANTIAGO,25000.0,20000.0,,CONFIRMAR LADO,,2025-10-09 02:14:41,2c7865dab0c9af185bc14891455655c2c5f0bc2801c23827ad2346191535f527,100,NO
S3 2017,DEPÓSITO DE AGUA O LÍQUIDO REFRIGERANTE,Depósito DE AGUA O Líquido Refrigerante,,DISPONIBLE,SANTIAGO,25000.0,20000.0,,SIN TAPA,,2025-10-09 02:14:41,f003bd55ea357f3fa1c34be3631acc7da481a5b5f5894c6263e28d65e5c498cd,100,NO
S3 2017,DEPÓSITO DE LIMPIAPARABRISAS,Depósito DE Limpiaparabrisass,,DISPONIBLE,SANTIAGO,25000.0,20000.0,,,LIMPIAPARABRISA mal escrito (debería ser LIMPIAPARABRISAS),2025-10-09 02:14:41,533212031833f58f3f208f00e9965142e682fd611ba407dedc4a344f613088c4,90,NO
S3 2017,EJE PALIER DERECHO,EJE Palier,Derecha,DISPONIBLE,SANTIAGO,90000.0,85000.0,,,Posición DERECHO detectada,2025-10-09 02:14:41,98ecae411d65cf685eacd7fbbe2333f7248b6cef5d220478588d8b2f244ee5d4,100,NO
S3 2017,ELECTROVENTILADOR,Electroventilador,,DISPONIBLE,SANTIAGO,55000.0,50000.0,,,,2025-10-09 02:14:41,82c99d060a389e71aab9eee9d7013c901414910f3ae675f655ebe18f124f336d,100,NO
S3 2017,ESPEJO CENTRAL,Espejo,Central,DISPONIBLE,SANTIAGO,0,0,,,Posición CENTRAL detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-09 02:14:41,fc693b21fd4e68b279aa827522e7295c1bf1ef928cc38d089b9550799950cd38,75,NO
S3 2017,FOCO INTERIOR LUZ TECHO CENTRAL,FOCO Interior LUZ Techo,Central,DISPONIBLE,SANTIAGO,15000.0,10000.0,,,Posición CENTRAL detectada,2025-10-09 02:14:41,07805ccf80a40e31f8f044c80feae4f02e0af8570e76944c559e682c4f9a0363,100,NO
S3 2017,FOCO INTERIOR LUZ TECHO DELANTERA,FOCO Interior LUZ Techo,Delantera,DISPONIBLE,SANTIAGO,2500.0,20000.0,,,Posición DELANTERA detectada,2025-10-09 02:14:41,563cab1e687ae60853354cead25c3396e97624ac79a325562b2f8a5a4d2fa918,100,NO
S3 2017,GUARDAFANGO DELANTERO LH,Guardafango,Izquierda Delantera,DISPONIBLE,SANTIAGO,20000.0,15000.0,,,Posición LH detectada; Posición DELANTERO detectada,2025-10-09 02:14:41,e7230b11c33417546019c9a20e83027f9a3409a9e1b5a203f7aa7cdefc34222b,100,NO
S3 2017,GUARDAFANGO TRASERO LH,Guardafango,Izquierda Trasera,DISPONIBLE,SANTIAGO,20000.0,15000.0,,,Posición LH detectada; Posición TRASERO detectada,2025-10-09 02:14:41,30fb0d4ffb7f5aa77bddf61ead3c372a84a895866ef323694186a2096c3580fc,100,NO
S3 2017,GUARDAFANGO TRASERO RH,Guardafango,Derecha Trasera,DISPONIBLE,SANTIAGO,20000.0,15000.0,,,Posición RH detectada; Posición TRASERO detectada,2025-10-09 02:14:41,7613a981f4f707c9fa469aaf590e4c48fa2b1ae79e768c7c5a9fdb4e2642fb8d,100,NO
S3 2017,LLANTA CON NEUMÁTICO 1,Llanta CON Neumático 1,,DISPONIBLE,SANTIAGO,60000.0,50000.0,,,LLANTA mal escrito (debería ser LLANTA),2025-10-09 02:14:41,1c035f8bbfb40734230b4998666e7a1155d48541b0952d9c0807e6f303d56b3e,90,NO
S3 2017,LUZ INTERIOR TECHO,LUZ Interior Techo,,DISPONIBLE,SANTIAGO,25000.0,20000.0,,,,2025-10-09 02:14:41,02c29283b27cdc7c7b8f09e29bde54e7fdec726c04f7540fe3a2eba7233360f4,100,NO
S3 2017,MANILLA EXTERIOR DELANTERA LH,Manilla Exterior,Izquierda Delantera,VENDIDO,SANTIAGO,20000.0,15000.0,,,Posición LH detectada; Posición DELANTERA detectada,2025-09-09 02:14:41,5f12a9187da49d1ce54758c81f151b1229c02de51f4f131dfa31288b1ca997d7,100,NO
S3 2017,MANILLA EXTERIOR DELANTERA RH,Manilla Exterior,Derecha Delantera,DISPONIBLE,SANTIAGO,20000.0,15000.0,,,Posición RH detectada; Posición DELANTERA detectada,2025-10-09 02:14:41,0c5b1046f40fe5a1a1a9017197e81bc2c542afff987926352d458510d5c59a07,100,NO
S3 2017,MANILLA EXTERIOR TRASERA RH,Manilla Exterior,Derecha Trasera,DISPONIBLE,SANTIAGO,20000.0,15000.0,,,Posición RH detectada; Posición TRASERA detectada,2025-10-09 02:14:41,857605b13026cad8f164edf7c5e1ccc3134672de9f0dbbe4b9c2bbcbcf9a1af0,100,NO
S3 2017,MANILLA PARA ABRIR CAPOT,Manilla PARA Abrir CAPÓ,,DISPONIBLE,SANTIAGO,15000.0,10000.0,,,CAPOT mal escrito (debería ser CAPÓ); CAPO mal escrito (debería ser CAPÓ),2025-10-09 02:14:41,e0c15c6b6b803c94b88176efc3412d2460f501498070e055ce72f77a9b637b35,90,NO
S3 2017,MANILLA PARA ABRIR TAPA DE BENCINA,Manilla PARA Abrir TAPA DE Bencina,,DISPONIBLE,SANTIAGO,15000.0,10000.0,,,,2025-10-09 02:14:41,9cf426143d8224cb96e097513823c58a006a5922144b829ee0fb0001868b060f,100,NO
S3 2017,MAZA CON MUÑÓN LH,MAZA CON Muñón,Izquierda,DISPONIBLE,,55000.0,45000.0,,,Posición LH detectada; Sin ubicación especificada,2025-10-09 02:14:41,ec979a4461e0ff429fbece7d1cf0f1cc4d43d5496ae0893c4c45240ea3c71d77,90,NO
S3 2017,MAZA CON MUÑÓN RH,MAZA CON Muñón,Derecha,DISPONIBLE,,55000.0,45000.0,,,Posición RH detectada; Sin ubicación especificada,2025-10-09 02:14:41,2470f35cb935203e3be4defc77e7e429ffadd6f114ecc35391d692e56f54cc62,90,NO
S3 2017,MÉNSULA TRASERA RH,Ménsula,Derecha Trasera,DISPONIBLE,,0,0,,,Posición RH detectada; Posición TRASERA detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio; Sin ubicación especificada,2025-10-09 02:14:41,b847cabb2154ae600d3b9b381dfb4b79c2725a4f110359a7acdf6978bc1c5b67,65,SI
S3 2017,MOTOR DE PARTIDA,Motor DE Partida,,VENDIDO,SANTIAGO,50000.0,40000.0,,,,2025-09-09 02:14:41,3397873049c4747aa3baa3320a6b9bfd9a382153942e1982cd45e20e36496ea8,100,NO
S3 2017,NEBLINERO RH,Neblinero,Derecha,VENDIDO,SANTIAGO,15000.0,15000.0,,,Posición RH detectada,2025-09-09 02:14:41,cbe3031a34fc1135cb968b983f36e9996c16d267eeff2cae40dec7b900e84a5f,100,NO
S3 2017,PALANCA DE CAMBIOS,Palanca DE Cambios,,DISPONIBLE,SANTIAGO,0,0,,,Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-09 02:14:41,47a7c31beeecfb5116fe7c40d8f7355e32f6ab08633819d0779613f3346738f6,75,NO
S3 2017,SENSOR ABS 1,Sensor ABS 1,,DISPONIBLE,SANTIAGO,0,0,,,SENSOR mal escrito (debería ser SENSOR); Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-09 02:14:41,2bedd356fcd9847198086dca80e0497086a393e262218db03d73bb488fb82de7,65,SI
S3 2017,SENSOR ABS 2,Sensor ABS 2,,DISPONIBLE,SANTIAGO,0,0,,,SENSOR mal escrito (debería ser SENSOR); Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-09 02:14:41,6298146def790bfbf104a66c1f5cfe8ad0bc66854e98271299c5a9d95a6955b8,65,SI
S3 2017,SENSOR ABS 3,Sensor ABS 3,,DISPONIBLE,SANTIAGO,0,0,,,SENSOR mal escrito (debería ser SENSOR); Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-09 02:14:41,5a6b507c5a8755340ba626410f27d019294dadd89919eb972d9e7684300dc897,65,SI
S3 2017,SENSOR DE OXÍGENO,Sensor DE Oxígeno,,DISPONIBLE,SANTIAGO,15000.0,10000.0,,,SENSOR mal escrito (debería ser SENSOR),2025-10-09 02:14:41,aa9aafdd29e92a213cb27bfc394948a7479c2eb79f941b692107ffdcab722a8f,90,NO
S3 2017,TAPA DE BENCINA EXTERIOR,TAPA DE Bencina Exterior,,DISPONIBLE,SANTIAGO,0,0,,,Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-09 02:14:41,b70c899f1deb5243a4da5c40d72221eaa06cd3ab8412ebbef66b8b72e63fb931,75,NO
S3 2017,TAPA DE BENCINA INTERIOR,TAPA DE Bencina Interior,,DISPONIBLE,SANTIAGO,0,0,,,Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-09 02:14:41,d31c9946b83b081478a8bcd766fe900787bbc54e7ae2be8c5b31e3aa63d5dba9,75,NO
S3 2017,TELECOMANDO,Telecomando,,DISPONIBLE,SANTIAGO,50000.0,40000.0,,COMPLETO,,2025-10-09 02:14:41,26fcf9f9c4d8475702b7cd0db2b141bd13df0fb5bca02a79a0ec35b25e669f59,100,NO
S3 2017,TIRANTE DE PUERTA,Tirante DE Puerta,,DISPONIBLE,SANTIAGO,15000.0,10000.0,,SIN ESPECIFICAR LADO,,2025-10-09 02:14:41,9c071ee094ca497a2e54351b40786269c74054a0608868361613cf85a8e5eb8f,100,NO
S3 2017,VARILLA CAPOT,Varilla CAPÓ,,DISPONIBLE,SANTIAGO,0,0,,,CAPOT mal escrito (debería ser CAPÓ); CAPO mal escrito (debería ser CAPÓ); Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-09 02:14:41,00f693392bbc6fc902938e3c2eff63a110bff864a76f36e0c50cf9aa6193d30a,65,SI
S3 2017,VIDRIO PUERTA TRASERA RH,Vidrio Puerta,Derecha Trasera,DISPONIBLE,SANTIAGO,25000.0,20000.0,,,Posición RH detectada; Posición TRASERA detectada,2025-10-09 02:14:41,8aafba56a12fdb170f4d7e025c35107a7cbe5948e3fe272e51e4a56b2ac33dc1,100,NO
S3 2017,VOLANTE,Volante,,DISPONIBLE,SANTIAGO,45000.0,40000.0,,,VOLANTE mal escrito (debería ser VOLANTE),2025-10-09 02:14:41,e7519776d7ba0bfd49bd84dd988b6f05598d3c8af971eef195d4fd85889bd2bd,90,NO
