vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones,fecha_ingesta_estimada,hash_contenido,calidad_datos,requiere_revision
2008 2015,CUERPO DE RADIO,Cuerpo DE Radio,,VENDIDO,SANTIAGO,35000.0,30000.0,,,,2025-05-06 02:14:41,f312eb9e753f7b0216c9bc77a65491c165025660e09e5b180b7a5e804a919052,100,NO
2008 2015,DEPÓSITO DE AGUA O LÍQUIDO REFRIGERANTE,Depósito DE AGUA O Líquido Refrigerante,,DISPONIBLE,SANTIAGO,20000.0,15000.0,,,,2025-06-05 02:14:41,42bfda933eeee03298df027484c5a82ccaaba19769772d1ad27654f60d1ae026,100,NO
2008 2015,DEPÓSITO DE LIMPIAPARABRISAS (SOLO TUBO),Depósito DE Limpiaparabrisass (Solo Tubo),,DISPONIBLE,SANTIAGO,6000.0,5000.0,,,LIMPIAPARABRISA mal escrito (debería ser LIMPIAPARABRISAS); TUBO mal escrito (debería ser TUBO),2025-06-05 02:14:41,d8bcbca28dc1ec9dc6add0d91558e80a5eca09d0ae2c481541750035b4d05c10,90,NO
2008 2015,DISCO DE FRENO DELANTERO LH,Disco DE Freno,Izquierda Delantera,DISPONIBLE,SANTIAGO,15000.0,10000.0,,,FRENO mal escrito (debería ser FRENO); DISCO mal escrito (debería ser DISCO); Posición LH detectada; Posición DELANTERO detectada,2025-06-05 02:14:41,ff13cd286cb7e9391ffe4efb0141fa137ee9c391aad9ca24dcd871cf2a46b0e1,90,NO
2008 2015,DISCO DE FRENO DELANTERO RH,Disco DE Freno,Derecha Delantera,DISPONIBLE,SANTIAGO,15000.0,10000.0,,,FRENO mal escrito (debería ser FRENO); DISCO mal escrito (debería ser DISCO); Posición RH detectada; Posición DELANTERO detectada,2025-06-05 02:14:41,f60de9f0ad66e07ed8c7d46a113c58b2ee528c1381d1adf430bd14078ebaddfd,90,NO
2008 2015,DISCO DE FRENO TRASERO LH,Disco DE Freno,Izquierda Trasera,DISPONIBLE,SANTIAGO,15000.0,10000.0,,,FRENO mal escrito (debería ser FRENO); DISCO mal escrito (debería ser DISCO); Posición LH detectada; Posición TRASERO detectada,2025-06-05 02:14:41,2805b04854a2840ee9aa9c047d9ac6c4460781fdbd230b8fd61dab6af2cd7b35,90,NO
2008 2015,DISCO DE FRENO TRASERO RH,Disco DE Freno,Derecha Trasera,DISPONIBLE,SANTIAGO,15000.0,10000.0,,,FRENO mal escrito (debería ser FRENO); DISCO mal escrito (debería ser DISCO); Posición RH detectada; Posición TRASERO detectada,2025-06-05 02:14:41,9b19cae1edf22badc22a40ac266f2f5902f507f0c02f3155611049a0915523ab,90,NO
2008 2015,ECU,ECU,,DISPONIBLE,SANTIAGO,140000.0,130000.0,,,ECU mal escrito (debería ser ECU),2025-06-05 02:14:41,9219042982e33e53c3e34cd90ef023ae5a0102bdd9b4bd744a2caabbbe74b9e0,90,NO
2008 2015,EJE PALIER LH,EJE Palier,Izquierda,DISPONIBLE,SANTIAGO,71400.0,60000.0,,,Posición LH detectada,2025-06-05 02:14:41,317137ad685d7d5690082e2a64630d7a3cb04ad3875fd5e7ee5efa0265766a38,100,NO
2008 2015,ELECTROVENTILADOR,Electroventilador,,DISPONIBLE,SANTIAGO,90000.0,85000.0,,,,2025-06-05 02:14:41,a23fb0661aae5e3f6e7ec7527e611dc9128d20968860dc33c3b0a839eb98bbd9,100,NO
2008 2015,ENCENDEDOR DE CIGARROS,Encendedor DE Cigarros,,DISPONIBLE,SANTIAGO,15000.0,10000.0,,,,2025-06-05 02:14:41,f196bf6b48cc2edadd9a389081ba83fda3d51ce458040953ee959f65bb476a79,100,NO
2008 2015,ESPEJO CENTRAL,Espejo,Central,DISPONIBLE,SANTIAGO,15000.0,10000.0,,,Posición CENTRAL detectada,2025-06-05 02:14:41,5d2ae604eb92b22de8c3e68ded5c5377816f60abfafbe483d83a4f3cd0c531a6,100,NO
2008 2015,FOCO INTERIOR LUZ TECHO CENTRAL,FOCO Interior LUZ Techo,Central,DISPONIBLE,SANTIAGO,20000.0,15000.0,,,Posición CENTRAL detectada,2025-06-05 02:14:41,d0aa9052a78fee5da19390db53c98007c87b41d8f799786d97ce400413f9e2c9,100,NO
2008 2015,FOCO INTERIOR LUZ TECHO DELANTERA,FOCO Interior LUZ Techo,Delantera,DISPONIBLE,SANTIAGO,20000.0,15000.0,,,Posición DELANTERA detectada,2025-06-05 02:14:41,f04dabf101acac20dca2deecece45e4bdf233e2ed681f813b717afd48cd58c52,100,NO
2008 2015,FUNDA DE PARACHOQUE TRASERA,Funda DE Parachoques,Trasera,VENDIDO,SANTIAGO,75000.0,70000.0,,con detalle,PARACHOQUE mal escrito (debería ser PARACHOQUES); Posición TRASERA detectada,2025-05-06 02:14:41,4e5af13559945f5342f55317f2f2099adfc638b0078b7412729c558de5429ea6,90,NO
2008 2015,GOMAS PUERTAS,Gomas Puertas,,DISPONIBLE,,25000.0,20000.0,,,Sin ubicación especificada,2025-06-05 02:14:41,96fc1c686f0d19ffb6f821956049d6dd9de96746b904d06451488028258b2b66,90,NO
2008 2015,LUZ INTERIOR MALETA,LUZ Interior Maleta,,DISPONIBLE,SANTIAGO,15000.0,10000.0,,,,2025-06-05 02:14:41,67dcf6ad858e54f39f74169814f4967c41f4960ddb81ae0485ab9392afd6c7a7,100,NO
2008 2015,LUZ PATENTE LH,LUZ Patente,Izquierda,DISPONIBLE,SANTIAGO,7000.0,5000.0,,,Posición LH detectada,2025-06-05 02:14:41,1ae3ea279d61eda188ba9233c154d1fd2fa7be3a49c10643e8644374cb04a49f,100,NO
2008 2015,LUZ PATENTE RH,LUZ Patente,Derecha,DISPONIBLE,SANTIAGO,7000.0,5000.0,,,Posición RH detectada,2025-06-05 02:14:41,32e702c3f509c657ba6c9471842a78c746112f41a55a43d78a56b32104eda32e,100,NO
2008 2015,MANGUERA,Mangueras,,VENDIDO,,25000.0,25000.0,,"SE VENDIÓ EN 20,000",MANGUERA mal escrito (debería ser MANGUERAS); Sin ubicación especificada,2025-05-06 02:14:41,08220e7dd7003e2671a2935d66c3dc1203c637478e83f7ae18aeb652a7cee010,80,NO
2008 2015,MANILLA DELANTERA EXTERIOR RH,Manilla Exterior,Derecha Delantera,DISPONIBLE,SANTIAGO,35000.0,30000.0,,,Posición RH detectada; Posición DELANTERA detectada,2025-06-05 02:14:41,52c01df3cfd8c8d13afdc02adb550f7ba6c1b607eee611bae9c41ebbd092617c,100,NO
2008 2015,MANILLA INTERIOR PUERTA DELANTERA RH,Manilla Interior Puerta,Derecha Delantera,DISPONIBLE,SANTIAGO,20000.0,15000.0,,,Posición RH detectada; Posición DELANTERA detectada,2025-06-05 02:14:41,9990dfc6b07ccf2fa88129b316324bf18253ee1606a98c3ce09c3eb3786a17f7,100,NO
2008 2015,MANILLA INTERIOR PUERTA TRASERA LH,Manilla Interior Puerta,Izquierda Trasera,DISPONIBLE,SANTIAGO,20000.0,15000.0,,,Posición LH detectada; Posición TRASERA detectada,2025-06-05 02:14:41,87025f3d6e2a88f0f4ab58a4f11894aed1d152c1bc5f017389d2c6bdc6ba1d38,100,NO
2008 2015,MANILLA TRASERA EXTERIOR LH,Manilla Exterior,Izquierda Trasera,DISPONIBLE,SANTIAGO,35000.0,30000.0,,,Posición LH detectada; Posición TRASERA detectada,2025-06-05 02:14:41,7c9f68d29e44859258344c11263b9a314f127689f78c1938a9f9ff81dd5e055e,100,NO
2008 2015,MÉNSULA DELANTERA RH,Ménsula,Derecha Delantera,DISPONIBLE,SANTIAGO,20000.0,15000.0,,,Posición RH detectada; Posición DELANTERA detectada,2025-06-05 02:14:41,7b8dd96744574eea1d150c2ecea46d306758c9dd73989957162d65a830298ab2,100,NO
2008 2015,MÉNSULA TRASERA CENTRAL DE PARACHOQUE LH,Ménsula DE Parachoques,Izquierda Trasera Central,DISPONIBLE,SANTIAGO,15000.0,10000.0,,,PARACHOQUE mal escrito (debería ser PARACHOQUES); Posición LH detectada; Posición TRASERA detectada; Posición CENTRAL detectada,2025-06-05 02:14:41,949defb915c05ea6fc0dbf0435981fa6de1effeedf246e3bc8abf9e663439a67,90,NO
2008 2015,MÉNSULA TRASERA CENTRAL DE PARACHOQUE RH,Ménsula DE Parachoques,Derecha Trasera Central,DISPONIBLE,SANTIAGO,15000.0,10000.0,,,PARACHOQUE mal escrito (debería ser PARACHOQUES); Posición RH detectada; Posición TRASERA detectada; Posición CENTRAL detectada,2025-06-05 02:14:41,274486a4e563de3e902d48ce922dd3b8e1bb4f52ccd43cc8dce93dd3d959857f,90,NO
2008 2015,MÓDULO ABS,Módulo ABS,,DISPONIBLE,,150000.0,140000.0,,,Sin ubicación especificada,2025-06-05 02:14:41,7ebf29956ca64772f753518846c432a95576c68aa12e34dd0cb918e51d79b657,90,NO
2008 2015,MOTOR DE CREMALLERA,Motor DE Cremallera,,DISPONIBLE,SANTIAGO,90000.0,80000.0,,,CREMALLERA mal escrito (debería ser CREMALLERA),2025-06-05 02:14:41,7ca080f3db7cd62d950d9ba814c283ce8c8e12aa8ccfc26257d3ec4db430051a,90,NO
2008 2015,MOTOR DE PARTIDA,Motor DE Partida,,DISPONIBLE,SANTIAGO,60000.0,55000.0,,,,2025-06-05 02:14:41,5b667ccb7fec1eff725cc52be1367dfa69e89248c18261229e568106413ae432,100,NO
2008 2015,NEBLINERO TRASERO RH,Neblinero,Derecha Trasera,VENDIDO,SANTIAGO,15000.0,15000.0,,,Posición RH detectada; Posición TRASERO detectada,2025-05-06 02:14:41,bd4f32b8f1ca8c623c7d462b57a14465f352f4b96eadc7def58200a29e4f8f50,100,NO
2008 2015,PALANCA DE CAMBIOS,Palanca DE Cambios,,DISPONIBLE,SANTIAGO,0,0,,REVISAR ESTADO,Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-06-05 02:14:41,2e5921a854ccead16733f145373a770ce00cf330dfbad3c3346cf0d4ab3cc702,75,NO
2008 2015,PARACHOQUE TRASERO CON DETALLE,Parachoques CON Detalle,Trasera,DISPONIBLE,,90000.0,80000.0,,,PARACHOQUE mal escrito (debería ser PARACHOQUES); Posición TRASERO detectada; Estado 'CON DETALLE' detectado - revisar si es válido; Estado 'DETALLE' detectado - revisar si es válido; Sin ubicación especificada,2025-06-05 02:14:41,7e5009b67fe2c41cfb03db5e579ec9c1c26566c8c6416b31ffaca23bf2e69bb8,60,SI
2008 2015,PARASOL LH,Parasol,Izquierda,DISPONIBLE,SANTIAGO,25000.0,20000.0,,,Posición LH detectada,2025-06-05 02:14:41,a1cde09ffa8707cde42f9abc20ea0fd70c384e3f63642540288579651003aec7,100,NO
2008 2015,PARASOL RH,Parasol,Derecha,DISPONIBLE,SANTIAGO,25000.0,20000.0,,,Posición RH detectada,2025-06-05 02:14:41,400ba62fb08ca93d6f825f578726a501e987d7aee823b0a0b0601e8b6d843888,100,NO
2008 2015,PORTA FILTRO,Porta Filtro,,DISPONIBLE,SANTIAGO,50000.0,40000.0,,,FILTRO mal escrito (debería ser FILTRO),2025-06-05 02:14:41,071b2a2f56776497b46df095a85537d2b6fc998c876bc3383e3b0adfdb70b5a3,90,NO
2008 2015,PORTALÓN,Portalón,,VENDIDO,SANTIAGO,130000.0,110000.0,,,,2025-05-06 02:14:41,c6ac9863e7822f1d7d4530b273157a3dafcfc1706fbc68f6c3225bdd15803894,100,NO
2008 2015,PUERTA TRASERA RH,Puerta,Derecha Trasera,DISPONIBLE,SANTIAGO,80000.0,70000.0,,,Posición RH detectada; Posición TRASERA detectada,2025-06-05 02:14:41,be1cbb2cba05e3a2da903f18b76414e5b490d9a5557e198801d2330d6247d59c,100,NO
2008 2015,REFUERZO DE PARACHOQUE TRASERO,Refuerzo DE Parachoques,Trasera,DISPONIBLE,SANTIAGO,50000.0,40000.0,,,PARACHOQUE mal escrito (debería ser PARACHOQUES); Posición TRASERO detectada,2025-06-05 02:14:41,9e98d00a0e106b1c26e371d219f091288d741aeb8a3251b2150d607058311e92,90,NO
2008 2015,RODAMIENTO TENSOR DE CORREA DE ACCESORIOS,Rodamiento Tensor DE Correa DE Accesorios,,DISPONIBLE,SANTIAGO,15000.0,10000.0,,,CORREA mal escrito (debería ser CORREA); TENSOR mal escrito (debería ser TENSOR); RODAMIENTO mal escrito (debería ser RODAMIENTO),2025-06-05 02:14:41,3a3bda40ce8abfe56d756834b3a748f3952644c6b58a8d9ddc8190cfcadba079,90,NO
2008 2015,RUEDA DE REPUESTO,Rueda DE Repuesto,,VENDIDO,SANTIAGO,45000.0,40000.0,,,,2025-05-06 02:14:41,ed8b18247f7c777500887c2ac78e7a0cdf31d066bd41dd5c39983dba328e80ac,100,NO
2008 2015,SENSOR ABS,Sensor ABS,,DISPONIBLE,SANTIAGO,20000.0,15000.0,,,SENSOR mal escrito (debería ser SENSOR),2025-06-05 02:14:41,617c1cb9afef5ed219ff2dd9186390912adab90abf5356a2b027d335fdcf769f,90,NO
2008 2015,SENSORES DE ESTACIONAMIENTO TRASERO,Sensores DE Estacionamiento,Trasera,DISPONIBLE,,85000.0,75000.0,,,SENSOR mal escrito (debería ser SENSOR); Posición TRASERO detectada; Sin ubicación especificada,2025-06-05 02:14:41,07986557f55e8f632786bd62d7e11ef183ad38230acb69bf62d37fbfba57af59,80,NO
2008 2015,SINÓPTICO,Sinóptico,,DISPONIBLE,,90000.0,80000.0,,,Sin ubicación especificada,2025-06-05 02:14:41,da51763d033482700f38dc9d447afa237e9e56f4dcc12da513ccb740845572cc,90,NO
2008 2015,TAPA DE BENCINA EXTERIOR,TAPA DE Bencina Exterior,,DISPONIBLE,SANTIAGO,20000.0,15000.0,,,,2025-06-05 02:14:41,8c7a55571e346b3f0761ea8a0f11b8831451890544ab082ff142bebd37c8a178,100,NO
2008 2015,TAPA DE BENCINA INTERIOR,TAPA DE Bencina Interior,,DISPONIBLE,SANTIAGO,15000.0,10000.0,,,,2025-06-05 02:14:41,eef876be8821d1a0f54fb333fff0b5b2948039fc9f71beabe78506206216daa1,100,NO
2008 2015,TAPIZ PORTALON,Tapiz Portalón,,DISPONIBLE,,20000.0,20000.0,,,PORTALON mal escrito (debería ser PORTALÓN); Sin ubicación especificada,2025-06-05 02:14:41,00893a5f3996fcd6d4ac02082667c5fc3201dc0f377ff642a7ffa6d152a03e73,80,NO
2008 2015,TELECOMANDO,Telecomando,,DISPONIBLE,SANTIAGO,0,0,,,Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-06-05 02:14:41,4b98271d910d346198a5de8d933b45c89c09a9e0d15dfa1bfe31706a4c5919a8,75,NO
2008 2015,TURBO,Turbo,,VENDIDO,SANTIAGO,85000.0,80000.0,,,,2025-05-06 02:14:41,137b56c4f09baeeddc62d036b2d01f7620f5baf33e08425841b6dd0c9480bc03,100,NO
2008 2015,VIDRIO PUERTA TRASERA LH,Vidrio Puerta,Izquierda Trasera,VENDIDO,SANTIAGO,45000.0,40000.0,,,Posición LH detectada; Posición TRASERA detectada,2025-05-06 02:14:41,d9a800cb88b8b2768e80ac4f47c0ae09c8bde229173c988e1a27ac33927b85ef,100,NO
2008 2015,VIDRIO PUERTA TRASERA RH,Vidrio Puerta,Derecha Trasera,VENDIDO,SANTIAGO,45000.0,40000.0,,,Posición RH detectada; Posición TRASERA detectada,2025-05-06 02:14:41,3cf94b7d8d63004ad04199d0124629725581843ada5d62c592a94f3602e82110,100,NO
2008 2015,VIDRIO TRASERA LUNETA LH,Vidrio Luneta,Izquierda Trasera,DISPONIBLE,SANTIAGO,30000.0,25000.0,,,Posición LH detectada; Posición TRASERA detectada,2025-06-05 02:14:41,7ed8c1590816247c4d92fb32ae557060fe49fc8d1003a1c174fdd0c416d25abf,100,NO
2008 2015,VIDRIO TRASERA LUNETA RH,Vidrio Luneta,Derecha Trasera,DISPONIBLE,SANTIAGO,30000.0,25000.0,,,Posición RH detectada; Posición TRASERA detectada,2025-06-05 02:14:41,0db1f37916eb90d9fb21143fae472c854b0f9e26637c0e184e78dbef47f0e44a,100,NO
2008 2015,VOLANTE (MANUBRIO),Volante (Manubrio),,DISPONIBLE,SANTIAGO,50000.0,45000.0,,,VOLANTE mal escrito (debería ser VOLANTE),2025-06-05 02:14:41,7a6f348df8a9824f1c2a724433b02e57970a8f141ac72dbbfe661ccca2f76094,90,NO
